óábyrgt	ou: au p I r_0 t
skapi	s k a: p I
vináttuna	v I: n au h t Y n a
hlera	l_0 E: r a
fjölbreyttari	f j 9 l p r ei h t a r I
þinglýsa	T i N k l i s a
bankareikninga	p au N_0 k a r ei h k n i N k a
skafa	s k a: v a
hress	r_0 E s
bólugrafinn	p ou: l Y k r a v I n
hagstæðara	h a x s t ai D a r a
kalskemmdum	k_h a: l s c E m t Y m
herra	h E r a
boðuðum	p O: D Y D Y m
kvikmyndagerðarmönnum	k_h v I: k m I n t a c E r D a r m 9 n Y m
chavez	t s j a: v E s
kúagerði	k_h u: a c E r D I
myndinni	m I n t I n I
glæsileg	k l ai: s I l E G
knattspyrnuna	k_h n a h t s p I r t n Y n a
aðgerðaleysi	a D c E r D a l ei s I
hjúkrunarfræðinga	C u: k r Y n a r_0 f r ai D i N k a
hrossataði	r_0 O s a t_h a D I
alfreðs	a l f r E D s
umönnunar	Y m 9 n Y n a r
players	p_h l ei j E r_0 s
kvenþjóðin	k_h v E n T j ou D I n
sakar	s a: k a r
hljómsveitarstjóra	l_0 j ou m s v ei t a r_0 s t j ou r a
lækkandi	l ai h k a n t I
bláa	p l au: a
tekjuöflunar	t_h E: c Y 9 p l Y n a r
árin	au: r I n
feitum	f ei: t Y m
borgarleikhússins	p O r k a r l ei k h u s I n s
wolves	v u l v s
trilljónar	t_h r I l j ou n a r
þýskir	T i s c I r
kristinsdóttir	k_h r I s t I n s t ou h t I r
letri	l E: t r I
exista	E k s I s t a
harðan	h a r D a n
lánssamningur	l au n s a m n i N k Y r
vatnsdeigsbollu	v a s t ei x s p O l Y
innsiglaði	I n s I k l a D I
stöppuna	s t 9 h p Y n a
unglinga	u N l i N k a
loga	l O: G a
lendir	l E n t I r
sjónvarpsviðtali	s j ou n v a r_0 p s v I D t_h a l I
lokadeginum	l O: k a t ei j I n Y m
bókhaldi	p ou: k h a l t I
viðfangsefnin	v I D f au N s E p n I n
kill	c_h I l
þingsályktunar	T i N s au l I x t Y n a r
krassandi	k_h r a s a n t I
gallaðastri	k a t l a D a s t r I
láðist	l au: D I s t
bæjarflöt	p ai j a r_0 f l 9 t
lovísu	l O: v i s Y
fjárnám	f j au r n au m
hreppurinn	r_0 E h p Y r I n
kostum	k_h O s t Y m
milla	m I l a
ótímabundið	ou: t_h i m a p Y n t I D
tangódönsurum	t_h a N k ou t 9 n s Y r Y m
pollann	p_h O l a n
bæri	p ai: r I
bygg	p I k
ofar	O: v a r
samstarfsyfirlýsingar	s a m s t a r f s I v I r l i s i N k a r
óhappi	ou: h a h p I
buenos	p u E: n O s
viðkomustaðir	v I D k_h O m Y s t a D I r
fyrirliðinn	f I: r I r l I D I n
talsmaður	t_h a l s m a D Y r
þakkar	T a h k a r
strákpollanum	s t r au k p_h O l a n Y m
þreifingar	T r ei: v i N k a r
bæjarfélaginu	p ai j a r_0 f j E l ai j I n Y
ferrari	f E r a r i
stríðsglæpi	s t r i D s k l ai p I
gustur	k Y s t Y r
strákpollar	s t r au k p_h O l a r
útigrilli	u: t I k r I l I
skráningar	s k r au: n i N k a r
charges	t s j a r t s j E s
diddi	t I t I
skíðasvæði	s c i: D a s v ai D I
viðjum	v I D j Y m
ítali	i: t_h a l I
alelda	a: l E l t a
rokki	r O h c I
skilað	s c I: l a D
desert	t E s 9 r_0 t
ballettmeistarar	p a l E h t m ei s t a r a r
tag	t_h a k
viðunandi	v I: D Y n a n t I
þinni	T I n I
meistarar	m ei s t a r a r
handuggum	h a n t Y k Y m
sakaður	s a: k a D Y r
stjórnarsamstarfinu	s t j ou r t n a r_0 s a m s t a r v I n Y
torfadóttir	t_h O r v a t ou h t I r
sæmilega	s ai: m I l E G a
hrafnsvart	r_0 a p n_0 s v a r_0 t
lbi	E t l_0 p j E: i:
veggjum	v E c Y m
frábærrar	f r au: p ai r a r
tidende	t_h i: D E n E
dönsum	t 9 n s Y m
keilukvöldi	c_h ei: l Y k_h v 9 l t I
birgissonar	p I r c I s O n a r
raunhæfar	r 9i: n h ai v a r
sjónvarpskokkurinn	s j ou n v a r_0 p s k_h O h k Y r I n
stigahæstu	s t I: G a h ai s t Y
blessunarlega	p l E s Y n a r l E G a
nauðsynjar	n 9i D s I n j a r
lokaumferðinni	l O: k a Y m f E r D I n I
spilaðir	s p I: l a D I r
afturgöngur	a f t Y r k 9i N k Y r
málefnaleg	m au: l E p n a l E G
skýringuna	s c i: r i N k Y n a
vardy	v a r t i
sekúnda	s E: k u n t a
miðaðist	m I: D a D I s t
reglubundnum	r E k l Y p Y n t n Y m
möguleg	m 9: G Y l E G
örnólfsdóttur	9 r t n ou l f s t ou h t Y r
efnislegar	E p n I s t l E G a r
upprúlluð	Y h p r u l Y D
minningarkort	m I n i N k a r_0 k_h O r_0 t
vaxtalaga	v a k s t a l a G a
manntal	m a n t_h a l
útvarpsmaður	u: t v a r_0 p s m a D Y r
hlaðnar	l_0 a D n a r
frí	f r i:
set	s E: t
dillaðrar	t I t l a D r a r
nálægð	n au: l ai G D
negatífur	n E: k a t_h i v Y r
jakkavasann	j a h k a v a s a n
virkjunarkosti	v I r_0 c Y n a r_0 k_h O s t I
hvíld	k_h v i l t
eynni	ei n I
ellen	E l E n
lyft	l I f t
veðurfræði	v E: D Y r f r ai D I
anand	a: n a n t
fátækt	f au: t_h ai x t
hristir	r_0 I s t I r
útbúinn	u: t p u I n
steinselja	s t ei n s E l j a
þjálfarann	T j au l v a r a n
saklaust	s a: k l 9i s t
kjarasamning	c_h a: r a s a m n i N k
riftunar	r I f t Y n a r
loftljósið	l O f t l j ou s I D
markaðsstarf	m a r_0 k a D s t a r v
yfirskriftina	I: v I r_0 s k r I f t I n a
vinnumarkaðar	v I n Y m a r_0 k a D a r
leiksýningar	l ei: k s i n i N k a r
íhuga	i: h Y G a
tengd	t_h ei N t
dómkirkjan	t ou m c_h I r_0 c a n
hnésins	n_0 j E: s I n s
milljónagróða	m I l j ou n a k r ou D a
einvíginu	ei n v i j I n Y
býtum	p i: t Y m
hreysinu	r_0 ei: s I n Y
ungt	u N_0 t
trúfélag	t_h r u: f j E l a G
feitabollur	f ei: t a p O l Y r
skylt	s c I l_0 t
gnarr	k n a r
dómsmálaráðherrann	t ou m s m au l a r au T h E r a n
kofann	k_h O: v a n
efasemdum	E: v a s E m t Y m
fjármunir	f j au r m Y n I r
handahreyfingum	h a n t a r_0 ei v i N k Y m
baksessunum	p a: k s E s O n Y m
brotsins	p r O t s I n s
lánskjaravísitölu	l au n s c_h a r a v i s I t_h 9 l Y
stjórnarmanna	s t j ou r t n a r m a n a
drögum	t r 9: G Y m
miðla	m I D l a
næmi	n ai: m I
leaders	l i: t E r_0 s
bekkjum	p E h c Y m
club	k_h l 9 p
menntamálaráðuneyti	m E n_0 t a m au l a r au D Y n ei t I
gígavattstund	c i: k a v a h t s t Y n t
rafrænu	r a v r ai n Y
teygði	t_h ei G D I
þingkona	T i N k_h O n a
byggðasafnið	p I G D a s a p n I D
fleygja	f l ei j a
hjálpsamra	C au l_0 p s a m r a
smjörbollunni	s m j 9 r p O l Y n I
ákvörðun	au: k_h v 9 r D Y n
rauðum	r 9i: D Y m
fiskibollu	f I s c I p O l Y
drætti	t r ai h t I
kostnaðarlausu	k_h O s t n a D a r l 9i s Y
óumdeilanlega	ou: Y m t ei l a n l E G a
fjósagallanum	f j ou: s a k a l a n Y m
evrum	E v r Y m
samræmdum	s a m r ai m t Y m
flísar	f l i: s a r
sellur	s E l Y r
slóvenar	s t l ou: v E n a r
ypsiloni	I f s I l O n I
sellerírótina	s E l E r i r ou t I n a
prótein	p_h r ou: t ei n
hörmungarnar	h 9 r m u N k a r t n a r
alþjóðagjaldeyrissjóðsins	a l T j ou D a c a l t ei r I s j ou D s I n s
fall	f a t l_0
reiðir	r ei: D I r
langveginn	l au N k v ei j I n
lögbundin	l 9 G p Y n t I n
sígauni	s i: k 9i n I
sokka	s O h k a
aumkunarvert	9i m_0 k Y n a r v E r_0 t
brillerað	p r I l E r a D
tilnefndar	t_h I l n E m t a r
útgerðarinnar	u: t c E r D a r I n a r
marteins	m a r_0 t ei n s
skattahækkanir	s k a h t a h ai h k a n I r
rituð	r I: t Y D
elskuðu	E l s k Y D Y
verðtryggingin	v E r D t_h r I c i J c I n
árabili	au: r a p I l I
hlaðan	l_0 a: D a n
kerr	c_h E r
reisa	r ei: s a
amtmanni	a m_0 t m a n I
darren	t a r E n
gjábakkahraun	c au: p a h k a r_0 9i n
landlæknis	l a n t l ai h k n I s
yngstu	i N k s t Y
has	h a s
þrennur	T r E n Y r
opnun	O h p n Y n
fordæmir	f O r t ai m I r
rafsígarettnanna	r a f s i k a r E h t n a n a
púða	p_h u: D a
gjafabréf	c a: v a p r j E v
ágreiningsefni	au: k r ei n i N s E p n I
kappaksturshetjan	k_h a h p a k s t Y r_0 s h E t j a n
sparisjóðurinn	s p a: r I s j ou D Y r I n
vökvaði	v 9: k v a D I
matsmanna	m a: t s m a n a
samræði	s a m r ai D I
málfræðivillan	m au l f r ai D I v I t l a n
himinlifandi	h I: m I n l I v a n t I
rúnnstykkjunum	r u n s t I h c O n Y m
morðvopnið	m O r D v O h p n I D
rauðarárstíg	r 9i: D a r au r_0 s t i G
fífldirfsku	f i p l_0 t I r f s k Y
rekið	r E: c I D
farsællega	f a r_0 s ai l E G a
frankfurt	f r a N_0 k f u r_0 t
lágar	l au: G a r
skarkoli	s k a: r k_h O l I
velferðarkerfinu	v E l f E r D a r_0 c_h E r v I n Y
tapaði	t_h a: p a D I
húnaþingi	h u: n a T i J c I
dómstóll	t ou m s t ou t l_0
hygg	h I k
ásgrímssonar	au: s k r i m s O n a r
taplaust	t_h a: p l 9i s t
lestir	l E s t I r
söfnum	s 9 p n Y m
millistykkjunum	m I t l I s t I h c O n Y m
skissa	s c I s a
hverri	k_h v E r I
girl	k 9 r l
hillu	h I t l Y
skattsins	s k a h t s I n s
skotmörk	s k O t m 9 r_0 k
heils	h ei l s
vistkerfi	v I s t c_h E r v I
anthony	a n T O n i
heildina	h ei l t I n a
óhag	ou: h a G
milljarðamæringana	m I l j a r D a m ai r i N k a n a
shein	s j i: j I n
skemmtilegu	s c E m_0 t I l E G Y
verslanaflóru	v E r_0 s t l a n a f l ou r Y
fever	f i: v E r
liturinn	l I: t Y r I n
sárin	s au: r I n
tales	t_h ei: l s
hvalir	k_h v a: l I r
lógóum	l ou: k ou Y m
aðalbjörg	a: D a l p j 9 r k
vinnusamur	v I n Y s a m Y r
yrðu	I r D Y
kantmaðurinn	k_h a n_0 t m a D Y r I n
kaupmaður	k_h 9i h p m a D Y r
þinghald	T i N k h a l t
miklubrautar	m I h k l Y p r 9i t a r
þónokkur	T ou n O h k Y r
sérlög	s j E r l 9 G
brasilíska	p r a: s I l i s k a
gasgrillinu	k a: s k r I l I n Y
hvíldu	k_h v i l t Y
erfðaefni	E r D a E p n I
lungna	l u N n a
styttist	s t I h t I s t
lokomotiv	l ou: k ou m ou t I v
málaflokkur	m au: l a f l O h k Y r
reykjanesbæjar	r ei: c a n E s p ai j a r
einherji	ei: n h E r j I
líkist	l i: c I s t
pjastra	p_h j a s t r a
snúa	s t n u: a
dennis	t E n I s
spilamennskan	s p I: l a m E n s k a n
andlegt	a n t l E x t
stól	s t ou: l
norrlandsgötu	n O r l a n t s k 9 t Y
gullbrúðkaup	k Y t l_0 p r u D k_h 9i p
dómkvaðningu	t ou m k_h v a D n i N k Y
búvara	p u: v a r a
graeme	k r ei: m
austurströnd	9i s t Y r_0 s t r 9 n t
píka	p_h i: k a
loftslagsbreyting	l O f t s t l a x s p r ei t i N k
þurfti	T Y r_0 t I
instance	I n s t a n s
in	I n
reading	r i: t i N
verksmiðjanna	v E r_0 k s m I D j a n a
garðarssonar	k a r D a r_0 s O n a r
ritun	r I: t Y n
greiddra	k r ei t r a
skilningi	s c I l n i J c I
atvinnuleysistryggingasjóðs	a: t v I n Y l ei s I s t_h r I c i N k a s j ou D s
samtenginga	s a m t_h ei J c i N k a
stéttarfélögin	s t j E h t a r_0 f j E l 9i j I n
utanríkisráðuneytinu	Y: t a n r i c I s r au D Y n ei t I n Y
atvinnuveganna	a: t v I n Y v E G a n a
hleypti	l_0 ei f t I
hugur	h Y: G Y r
gát	k au: t
henri	O n r i
foie	f Oi
missirum	m I s I r Y m
flugsins	f l Y x s I n s
fógeti	f ou: c E t I
ketildalir	c_h E: t I l t a l I r
regnbogans	r E k n_0 p O G a n s
rights	r ai: t s
eftirlát	E f t I r l au t
undanfarna	Y n t a n f a r t n a
bjartsson	p j a r_0 t s O n
heppnaða	h E h p n a D a
hefðu	h E v D Y
salvör	s a l v 9 r
vænt	v ai n_0 t
syria	s I: r i a
viðurkennt	v I: D Y r_0 c_h E n_0 t
gleður	k l E: D Y r
fasta	f a s t a
landgræðslunnar	l a n t k r ai D s t l Y n a r
ólu	ou: l Y
völdin	v 9 l t I n
skurði	s k Y r D I
demókrata	t E: m ou k_h r a t a
dollarana	t O l a r a n a
fátækri	f au: t_h ai k r I
hálfleiknum	h au l v l ei h k n Y m
hliðarspik	l_0 I: D a r_0 s p I k
áræði	au: r ai D I
bellir	p E t l I r
flugslóði	f l Y x s t l ou D I
giant	t j ai: a n_0 t
ingimundarson	i J c I m Y n t a r_0 s O n
mesta	m E s t a
peking	p_h E c i N
samhliða	s a m l_0 I D a
úrslitakeppni	u r_0 s t l I t a c_h E h p n I
mekki	m E h c I
umræðuna	Y m r ai D Y n a
efnahagslífi	E p n a h a x s t l i v I
lokunni	l O: k Y n I
spagettí	s p a: c E h t i
dansað	t a n s a D
gamlir	k a m l I r
nágrannaþjóðir	n au: k r a n a T j ou D I r
fremsta	f r E m s t a
hlutabréfaverð	l_0 Y: t a p r j E v a v E r D
umræðunni	Y m r ai D Y n I
forritun	f O r I t Y n
vinnumarkað	v I n Y m a r_0 k a D
eiturlyfjabaróninn	ei: t Y r l I v j a p a r ou n I n
deildstjóra	t ei l t s t j ou r a
bolt	p O l_0 t
klæddir	k_h l ai t I r
framkoman	f r a m k_h O m a n
pilluboxum	p_h I l Y p O k s Y m
chat	t s j a t
drops	t r O p s
dansara	t a n s a r a
sómalíu	s ou: m a l i j Y
rommi	r O m I
poki	p_h O: c I
stjórnun	s t j ou r t n Y n
sambands	s a m p a n t s
lögfest	l 9 G f E s t
efasemd	E: v a s E m t
málsvarnarþóknun	m au l s v a r t n a r_0 T ou h k n Y n
komum	k_h O: m Y m
kuldalegur	k_h Y l t a l E G Y r
varnarleikurinn	v a r t n a r l ei k Y r I n
fólgin	f ou l c I n
vatnsréttindi	v a s r j E h t I n t I
kvartmíluklúbbsins	k_h v a r_0 t m i l Y k_h l u p s I n s
hljómtæki	l_0 j ou m t_h ai c I
millilendið	m I t l I l E n t I D
liður	l I: D Y r
óljósar	ou: l j ou s a r
útgáfa	u: t k au v a
háskólarektor	h au: s k ou l a r E x t O r
ronald	r O n a l t
hljóðverinu	l_0 j ou D v E r I n Y
afgreiða	a v k r ei D a
markvörðinn	m a r_0 k v 9 r D I n
misrétti	m I: s r j E h t I
nest	n E s t
notuð	n O: t Y D
samgangna	s a m k au N n a
símonarson	s i: m O n a r_0 s O n
vinnugallanum	v I n Y k a l a n Y m
lán	l au: n
breiður	p r ei: D Y r
sjónir	s j ou: n I r
valsson	v a l s O n
le	l E:
skuldbindingu	s k Y l t p I n t i N k Y
fógetaréttinum	f ou: c E t a r j E h t I n Y m
endurnýjað	E n t Y r n i j a D
gróður	k r ou: D Y r
tækja	t_h ai: c a
föggum	f 9 k Y m
menninguna	m E n i N k Y n a
riðlum	r I D l Y m
staði	s t a: D I
krúsindúllur	k_h r u: s I n t u l Y r
leitast	l ei: t a s t
læknisskoðun	l ai h k n I s k O D Y n
byggingar	p I c i N k a r
gilti	c I l_0 t I
proppé	p_h r O h p j E
mikkelína	m I h k E l i n a
drengskap	t r ei N k s k a p
djass	t j a s
semball	s E m p a t l_0
örmum	9 r m Y m
saint	s ei n_0 t
barmur	p a r m Y r
kjallakur	c_h a t l a k Y r
fáki	f au: c I
airbus	E: r_0 p 9 s
draumar	t r 9i: m a r
myndun	m I n t Y n
örvandi	9 r v a n t I
heilbrigðisstarfsmanna	h ei l p r I G D I s t a r f s m a n a
gagnist	k a k n I s t
miðeyra	m I: D ei r a
rúst	r u s t
framsetningu	f r a m s E h t n i N k Y
útblástur	u: t p l au s t Y r
aðildarskorts	a: D I l t a r_0 s k O r_0 t s
hundraði	h Y n t r a D I
pólstjörnuna	p_h ou l s t j 9 r t n Y n a
launþega	l 9i n T E G a
clothes	k_h l ou: D s
árleg	au: r l E G
heimilislæknum	h ei: m I l I s t l ai h k n Y m
tvöfaldri	t_h v 9: f a l t r I
deildaskipting	t ei l t a s c I f t i N k
hneisa	n_0 ei: s a
milliriðla	m I t l I r I D l a
sjómanna	s j ou: m a n a
fækkun	f ai h k Y n
scheving	s c E: v i N k
hálfkæfðri	h au l v c_h ai v D r I
kjörinna	c_h 9: r I n a
heimilisuppbót	h ei: m I l I s Y h p ou t
sjávar	s j au: v a r
höggstað	h 9 k s t a D
sparigöllunum	s p a: r I k 9 l O n Y m
sameiginlegt	s a: m ei j I n l E x t
gefum	c E: v Y m
afkvæmi	a v k_h v ai m I
æskileg	ai s c I l E G
norðdahl	n O r t a l
internetið	I n_0 t E r n E t I D
dómnefndar	t ou m n E m t a r
hnoð	n_0 O: D
þorláksson	T O r l au k s O n
varp	v a r_0 p
skakkir	s k a h c I r
flow	f l ou:
skemmstu	s c E m s t Y
taprekstur	t_h a: p r E k s t Y r
through	T r u:
synir	s I: n I r
stjórnarmeirihlutinn	s t j ou r t n a r m ei r I l_0 Y t I n
heiðraður	h ei D r a D Y r
prófsýning	p_h r ou f s i n i N k
erfiðleikana	E r v I D l ei k a n a
atvinnuvegi	a: t v I n Y v ei j I
egyptalands	E: c I f t a l a n t s
kveðin	k_h v E: D I n
manner	m a n E r
rogers	r O t j E r_0 s
existu	E k s I s t Y
penslum	p_h E n s t l Y m
fjörður	f j 9 r D Y r
alþingiskosninga	a l T i J c I s k_h O s t n i N k a
rúllugardínu	r u l Y k a r t i n Y
höguðu	h 9: G Y D Y
signs	s ai: n s
vitleysunnar	v I h t l ei s Y n a r
stunduðu	s t Y n t Y D Y
opinberlega	O: p I n p E r l E G a
síðust	s i: D Y s t
formennska	f O r m E n s k a
sushi	s u s j i
rúllupylsu	r u l Y p_h I l s Y
dagbjartur	t a G p j a r_0 t Y r
rýriskiptingu	r i: r I s c I f t i N k Y
seðla	s E D l a
sóttvarnalæknir	s ou h t v a r t n a l ai h k n I r
ökutækja	9: k Y t_h ai c a
spyrðu	s p I r D Y
karnivalsins	k_h a r n I v a l s I n s
sálugi	s au: l Yi j I
stjórnarskrána	s t j ou r t n a r_0 s k r au n a
evrópudeildinni	E v r ou p Y t ei l t I n I
ferskum	f E r_0 s k Y m
fótur	f ou: t Y r
ríkissjóður	r i: c I s j ou D Y r
svipuð	s v I: p Y D
papriku	p_h a: p r I k Y
gaur	k 9i: r
kansellíin	k_h a n s E l i j I n
kreppan	k_h r E h p a n
áfrýjunarnefnd	au: f r i j Y n a r n E m t
vitlausasta	v I h t l 9i s a s t a
hlýri	l_0 i: r I
slípa	s t l i: p a
viã	v i: j a
rauðar	r 9i: D a r
stern	s t 9 r n
pillnanna	p_h I l n a n a
laugardal	l 9i: G a r t a l
undirritaðs	Y n t I r I t a D s
atvinnuráðgjafi	a: t v I n Y r au D c a v I
borðs	p O r D s
föstu	f 9 s t Y
skessuhorn	s c E s Y h O r t n_0
klæðskerinn	k_h l ai D s c E r I n
offering	O f E r i N
framsóknarflokksins	f r a m s ou h k n a r_0 f l O h k s I n s
skoti	s k O: t I
christiansen	k_h r I s t j a n s E n
lækkun	l ai h k Y n
septembermánuður	s E f t E m p E r m au n Y D Y r
rústa	r u s t a
rota	r O: t a
matsgerð	m a: t s c E r D
fréttatengt	f r j E h t a t ei N_0 t
sjómennirnir	s j ou: m E n I r t n I r
sverre	s v E r E
hundsins	h Y n t s I n s
welfare	v E l f E r
tollstjóra	t_h O t l_0 s t j ou r a
matseðlinum	m a: t s E D l I n Y m
scott	s k O h t
karlmannsstarfa	k_h a r t l m a n s t a r v a
fjarlægt	f j a r l ai x t
klúðra	k_h l u D r a
skýringin	s c i: r i J c I n
málsmeðferðar	m au l s m E D f E r D a r
peninganna	p_h E: n i N k a n a
rigndi	r I N t I
akrein	a: k r ei n
grófa	k r ou: v a
parkets	p_h a r_0 c E t s
rúlletturnar	r u l E h t Y r t n a r
danmörku	t a n m 9 r_0 k Y
tónlistarmaður	t_h ou n l I s t a r m a D Y r
köbenhavn	k_h 9: p E n h a v n
bítandi	p i: t a n t I
æfði	ai v D I
elínar	E: l i n a r
höggvin	h 9 k v I n
forsætisnefndar	f O r_0 s ai t I s t n E m t a r
agentana	ei: t j E n_0 t a n a
dekk	t E h k
grugg	k r Y k
game	k ei: m
nein	n ei: n
brjóstakrabbameini	p r j ou s t a k_h r a p a m ei n I
fyrstur	f I r_0 s t Y r
hringingar	r_0 i J c i N k a r
sveppur	s v E h p Y r
snjógallinn	s t n j ou: k a l I n
eyðni	ei D n I
samband	s a m p a n t
óskaplegur	ou: s k a p l E G Y r
gerard	c E: r a r t
greifinn	k r ei: v I n
kristilega	k_h r I s t I l E G a
mills	m I l s
hirtu	h I r_0 t Y
clothing	k_h l ou: D i N
eydís	ei: t i s
frjálsan	f r j au l s a n
söknuði	s 9 h k n Y D I
hótanir	h ou: t a n I r
veðurhorfur	v E: D Y r_0 h O r v Y r
trillubát	t_h r I l Y p au t
listrænan	l I s t r ai n a n
leytið	l ei: t I D
factory	f a x t O r i
hönnu	h 9 n Y
árlegur	au r l E G Y r
magnaði	m a k n a D I
breytingu	p r ei: t i N k Y
fyrirliðabandið	f I: r I r l I D a p a n t I D
sep	s E f t E m p E r
hlutleysi	l_0 Y: t l ei s I
hafsteinsstöðum	h a f s t ei n s t 9 D Y m
handrit	h a n t r I t
níelsson	n i: E l s O n
erlendrar	E r l E n t r a r
salernisrúllu	s a l E r t n I s r u l Y
trilluna	t_h r I l Y n a
fjölmennur	f j 9 l m E n Y r
árásarmennirnir	au: r au s a r m E n I r t n I r
tilstilli	t_h I l s t I t l I
gene	t j i: n
harðlífi	h a r D l i v I
starfsþjálfun	s t a r f s T j au l v Y n
háskólinn	h au: s k ou l I n
módernískri	m ou: t E r n i s k r I
viðmiðun	v I D m I D Y n
heimfærð	h ei m f ai r D
persónuleikans	p_h E r_0 s ou n Y l ei k a n s
grundu	k r Y n t Y
seiði	s ei: D I
fylgi	f I l c I
hlíðarfjalli	l_0 i: D a r_0 f j a t l I
farartækjum	f a: r a r t_h ai c Y m
hringina	r_0 i J c I n a
proposed	p_h r O p ou: s t
rásnúmer	r au: s t n u m E r
salmonella	s a l m O n E l a
session	s E s j O n
vatnsleysustrandarhreppi	v a s t l ei s Y s t r a n t a r_0 E h p I
leikriti	l ei: k r I t I
þorpinu	T O r_0 p I n Y
keppnisferðir	c_h E h p n I s f E r D I r
geimverurnar	c ei m v E r Y r t n a r
týndi	t_h i n t I
blús	p l u: s
egós	E: k ou s
danskar	t a n s k a r
nauðsynjum	n 9i D s I n j Y m
atorka	a: t O r_0 k a
blöð	p l 9: D
since	s I n s
velvet	v E l v E t
sýknu	s i h k n Y
kjarrholti	c_h a r_0 h O l_0 t I
spyrjast	s p I r j a s t
fjöldasöng	f j 9 l t a s 9i N k
smærri	s m ai r I
undirbúa	Y n t I r_0 p u a
tilhlökkunarefni	t_h I l l_0 9 h k Y n a r E p n I
umkringdu	Y m k_h r i N t Y
trillað	t_h r I l a D
þinna	T I n a
bekkingar	p E h c i N k a r
drepnir	t r E h p n I r
megnið	m E k n I D
hauksson	h 9i k s O n
máttlausa	m au h t l 9i s a
uppskeru	Y h p s c E r Y
skraut	s k r 9i: t
reginn	r ei j I n
treystandi	t_h r ei s t a n t I
sprellfjörugi	s p r E l f j 9 r Yi j I
hlífðargallans	l_0 i v D a r k a l a n s
þorna	T O r t n a
framkvæmdasýslu	f r a m k_h v ai m t a s i s t l Y
fæðst	f ai D s t
sikiley	s I: c I l ei
brotum	p r O: t Y m
nilsson	n I l s O n
óvænta	ou: v ai n_0 t a
konráð	k_h O n r au D
kórarnir	k_h ou: r a r t n I r
sjóð	s j ou: D
ásláttarvillnanna	au: s t l au h t a r v I t l n a n a
fangabúðum	f au N k a p u D Y m
ferðamálaráð	f E r D a m au l a r au D
toppliði	t_h O h p l I D I
fálkaorðu	f au l_0 k a O r D Y
heimsækir	h ei m s ai c I r
samráðs	s a m r au D s
kvikmyndagerðar	k_h v I: k m I n t a c E r D a r
vitað	v I: t a D
meginatriðum	m ei j I n a t r I D Y m
markvörður	m a r_0 k v 9 r D Y r
blokkarar	p l O h k a r a r
flottustu	f l O h t Y s t Y
varnaraðilum	v a r t n a r a D I l Y m
flestum	f l E s t Y m
fuglum	f Y k l Y m
sveitakeppni	s v ei: t a c_h E h p n I
eingreiðslu	ei N k r ei D s t l Y
fangelsinu	f au J c E l s I n Y
bollalagðir	p O t l a l a G D I r
barnaskapur	p a r t n a s k a p Y r
hnappi	n_0 a h p I
allt	a l_0 t
efnt	E m_0 t
miðsvæðis	m I D s v ai D I s
only	ou n l i
dúllaði	t u l a D I
sentímetra	s E n_0 t I m E t r a
tóbaks	t_h ou: p a k s
blandað	p l a n t a D
dagsetningin	t a x s E h t n i J c I n
sóknarleikurinn	s ou h k n a r l ei k Y r I n
uppsagnirnar	Y h p s a k n I r t n a r
vinnslunni	v I n s t l Y n I
leikskólinn	l ei: k s k ou l I n
ofsalegur	O f s a l E G Y r
phone	f ou: n
sjógallanna	s j ou: k a l a n a
úkraínumenn	u: k_h r a i n Y m E n
djúpum	t j u: p Y m
liðsmanna	l I D s m a n a
vitleysinga	v I h t l ei s i N k a
jarðskjálftanna	j a r D s c au l_0 t a n a
innanlandsflug	I n a n l a n t s f l Y G
slorgallanum	s t l O r k a l a n Y m
utanríkisráðherra	Y: t a n r i c I s r au T h E r a
hjúkrunarfræði	C u: k r Y n a r_0 f r ai D I
dani	t a: n I
kvótakerfinu	k_h v ou: t a c_h E r v I n Y
bílaframleiðendur	p i: l a f r a m l ei D E n t Y r
funkin	f 9 J_0 c I n
gestafyrirlesari	c E s t a f I r I r l E s a r I
verkið	v E r_0 c I D
boðaði	p O: D a D I
áverkar	au: v E r_0 k a r
væntingar	v ai n_0 t i N k a r
rhythm	r I D m
búsettur	p u: s E h t Y r
seðlum	s E D l Y m
veitingahús	v ei: t i N k a h u s
krossband	k_h r O s p a n t
geigerteljurum	c ei: c E r_0 t_h E l j Y r Y m
